Date,SAT,RES,LAT,LON,L_MIR,L_TIR,ZEN,AZI
03-Mar-2024 07:30:01,VIIRS375,375,9952089.6898693,665237.694496605,1.61388745602293,8.09199799855492,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952464.6898693,665237.694496605,2.18391916368249,8.0223267183637,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,665237.694496605,2.92221623629546,7.99298354534886,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,665237.694496605,4.05924638520781,8.0006780576291,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,665237.694496605,4.5432,8.04070731672527,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,665237.694496605,3.30330656658015,8.03305531204606,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,665237.694496605,1.92334162224733,8.00647749634187,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955839.6898693,665237.694496605,2.35094141156357,9.78130259778436,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956214.6898693,665237.694496605,2.28356438212332,7.52387589131198,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956589.6898693,665237.694496605,1.86619494903463,6.16885259368978,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956964.6898693,665237.694496605,1.16137044691442,4.95017799887101,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9957339.6898693,665237.694496605,0.905032336714946,5.11213661620383,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9957714.6898693,665237.694496605,1.10607511301305,5.48271818705138,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958089.6898693,665237.694496605,2.04898138954958,6.19818454959545,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958464.6898693,665237.694496605,2.21183811225768,7.27097710412503,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958839.6898693,665237.694496605,1.50138759850914,7.77643500781047,7.61904516178494,-80.4643299339407
